"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2018","2018","USD","US Dollar","0","Units",,,1191.885,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2019","2019","USD","US Dollar","0","Units",,,1239.66,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2020","2020","USD","US Dollar","0","Units",,,1293.223,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","COL","Colombia","2021","2021","USD","US Dollar","0","Units",,,1532.348,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2018","2018","USD","US Dollar","0","Units",,,4330.443,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2019","2019","USD","US Dollar","0","Units",,,4383.634,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2020","2020","USD","US Dollar","0","Units",,,4614.556,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FIN","Finland","2021","2021","USD","US Dollar","0","Units",,,5251.501,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","IRL","Ireland","2018","2018","USD","US Dollar","0","Units",,,4876.91,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","IRL","Ireland","2019","2019","USD","US Dollar","0","Units",,,4976.129,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","IRL","Ireland","2020","2020","USD","US Dollar","0","Units",,,5378.183,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","IRL","Ireland","2021","2021","USD","US Dollar","0","Units",,,5860.738,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2018","2018","USD","US Dollar","0","Units",,,5097.228,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2019","2019","USD","US Dollar","0","Units",,,5163.421,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2020","2020","USD","US Dollar","0","Units",,,5453.182,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","FRA","France","2021","2021","USD","US Dollar","0","Units",,,6105.608,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","HUN","Hungary","2018","2018","USD","US Dollar","0","Units",,,2106.896,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","HUN","Hungary","2019","2019","USD","US Dollar","0","Units",,,2095.186,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","HUN","Hungary","2020","2020","USD","US Dollar","0","Units",,,2421.807,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","HUN","Hungary","2021","2021","USD","US Dollar","0","Units",,,2748.683,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GBR","United Kingdom","2018","2018","USD","US Dollar","0","Units",,,4188.275,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GBR","United Kingdom","2019","2019","USD","US Dollar","0","Units",,,4389.038,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GBR","United Kingdom","2020","2020","USD","US Dollar","0","Units",,,4997.928,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GBR","United Kingdom","2021","2021","USD","US Dollar","0","Units",,,5466.568,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISL","Iceland","2018","2018","USD","US Dollar","0","Units",,,4235.661,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISL","Iceland","2019","2019","USD","US Dollar","0","Units",,,4318.27,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISL","Iceland","2020","2020","USD","US Dollar","0","Units",,,4632.283,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISL","Iceland","2021","2021","USD","US Dollar","0","Units",,,5106.541,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GRC","Greece","2018","2018","USD","US Dollar","0","Units",,,2314.696,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GRC","Greece","2019","2019","USD","US Dollar","0","Units",,,2349.574,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GRC","Greece","2020","2020","USD","US Dollar","0","Units",,,2486.091,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","GRC","Greece","2021","2021","USD","US Dollar","0","Units",,,2736.445,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LTU","Lithuania","2018","2018","USD","US Dollar","0","Units",,,2396.809,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LTU","Lithuania","2019","2019","USD","US Dollar","0","Units",,,2682.067,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LTU","Lithuania","2020","2020","USD","US Dollar","0","Units",,,2878.482,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LTU","Lithuania","2021","2021","USD","US Dollar","0","Units",,,3336.477,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ITA","Italy","2018","2018","USD","US Dollar","0","Units",,,3495.868,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ITA","Italy","2019","2019","USD","US Dollar","0","Units",,,3565.324,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ITA","Italy","2020","2020","USD","US Dollar","0","Units",,,3753.088,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ITA","Italy","2021","2021","USD","US Dollar","0","Units",,,4042.558,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LUX","Luxembourg","2018","2018","USD","US Dollar","0","Units",,,5292.055,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LUX","Luxembourg","2019","2019","USD","US Dollar","0","Units",,,5379.663,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LUX","Luxembourg","2020","2020","USD","US Dollar","0","Units",,,5652.538,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LUX","Luxembourg","2021","2021","USD","US Dollar","0","Units",,,6273.571,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2018","2018","USD","US Dollar","0","Units",,,1860.969,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2019","2019","USD","US Dollar","0","Units",,,2025.57,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2020","2020","USD","US Dollar","0","Units",,,2227.896,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","LVA","Latvia","2021","2021","USD","US Dollar","0","Units",,,3121.643,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISR","Israel","2018","2018","USD","US Dollar","0","Units",,,2748.975,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISR","Israel","2019","2019","USD","US Dollar","0","Units",,,2709.984,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISR","Israel","2020","2020","USD","US Dollar","0","Units",,,2875.281,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","ISR","Israel","2021","2021","USD","US Dollar","0","Units",,,3258.018,"B; D; P","Break; Difference in methodology; Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","MEX","Mexico","2018","2018","USD","US Dollar","0","Units",,,1122.178,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","MEX","Mexico","2019","2019","USD","US Dollar","0","Units",,,1117.235,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","MEX","Mexico","2020","2020","USD","US Dollar","0","Units",,,1226.606,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","MEX","Mexico","2021","2021","USD","US Dollar","0","Units",,,1262.436,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","NLD","Netherlands","2018","2018","USD","US Dollar","0","Units",,,5482.27,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","NLD","Netherlands","2019","2019","USD","US Dollar","0","Units",,,5643.59,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","NLD","Netherlands","2020","2020","USD","US Dollar","0","Units",,,6192.982,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","NLD","Netherlands","2021","2021","USD","US Dollar","0","Units",,,6739.052,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2018","2018","USD","US Dollar","0","Units",,,2106.662,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2019","2019","USD","US Dollar","0","Units",,,2232.347,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2020","2020","USD","US Dollar","0","Units",,,2286.109,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","POL","Poland","2021","2021","USD","US Dollar","0","Units",,,2522.435,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2018","2018","USD","US Dollar","0","Units",,,3134.128,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2019","2019","USD","US Dollar","0","Units",,,3223.676,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2020","2020","USD","US Dollar","0","Units",,,3354.909,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","PRT","Portugal","2021","2021","USD","US Dollar","0","Units",,,3829.76,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVK","Slovak Republic","2018","2018","USD","US Dollar","0","Units",,,2008.975,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVK","Slovak Republic","2019","2019","USD","US Dollar","0","Units",,,2115.452,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVK","Slovak Republic","2020","2020","USD","US Dollar","0","Units",,,2125.666,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVK","Slovak Republic","2021","2021","USD","US Dollar","0","Units",,,2521.59,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVN","Slovenia","2018","2018","USD","US Dollar","0","Units",,,3045.106,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVN","Slovenia","2019","2019","USD","US Dollar","0","Units",,,3221.895,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVN","Slovenia","2020","2020","USD","US Dollar","0","Units",,,3474.147,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SVN","Slovenia","2021","2021","USD","US Dollar","0","Units",,,3884.819,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SWE","Sweden","2018","2018","USD","US Dollar","0","Units",,,5419.273,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SWE","Sweden","2019","2019","USD","US Dollar","0","Units",,,5387.733,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SWE","Sweden","2020","2020","USD","US Dollar","0","Units",,,5733.534,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","SWE","Sweden","2021","2021","USD","US Dollar","0","Units",,,6227.612,"P","Provisional value"
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2018","2018","USD","US Dollar","0","Units",,,3067.115,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2019","2019","USD","US Dollar","0","Units",,,3290.825,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2020","2020","USD","US Dollar","0","Units",,,3590.183,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","KOR","Korea","2021","2021","USD","US Dollar","0","Units",,,4189.091,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","TUR","Türkiye","2018","2018","USD","US Dollar","0","Units",,,1205.305,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","TUR","Türkiye","2019","2019","USD","US Dollar","0","Units",,,1231.634,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","TUR","Türkiye","2020","2020","USD","US Dollar","0","Units",,,1304.709,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","TUR","Türkiye","2021","2021","USD","US Dollar","0","Units",,,1559.535,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","USA","United States","2018","2018","USD","US Dollar","0","Units",,,10447.293,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","USA","United States","2019","2019","USD","US Dollar","0","Units",,,10852.838,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","USA","United States","2020","2020","USD","US Dollar","0","Units",,,11915.945,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","USA","United States","2021","2021","USD","US Dollar","0","Units",,,12196.966,,
"HFTOT","All financing schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PPPPER","Per capita, current prices, current PPPs","NOR","Norway","2018","2018","USD","US Dollar","0","Units",,,6495.078,,
