"HF","Financing scheme","HC","Function","HP","Provider","MEASURE","Measure","LOCATION","Country","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2018","2018","PC","Percentage","0","Units",,,26.176,"B","Break"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2019","2019","PC","Percentage","0","Units",,,26.063,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2020","2020","PC","Percentage","0","Units",,,24.204,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2021","2021","PC","Percentage","0","Units",,,25.528,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CRI","Costa Rica","2022","2022","PC","Percentage","0","Units",,,25.605,"E","Estimated value"
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,42.064,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2016","2016","PC","Percentage","0","Units",,,42.544,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2017","2017","PC","Percentage","0","Units",,,42.638,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2018","2018","PC","Percentage","0","Units",,,42.048,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2019","2019","PC","Percentage","0","Units",,,42.723,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2020","2020","PC","Percentage","0","Units",,,42.17,,
"HF12HF13","Compulsory contributory health insurance schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2021","2021","PC","Percentage","0","Units",,,41.692,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,28.684,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2016","2016","PC","Percentage","0","Units",,,28.447,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2017","2017","PC","Percentage","0","Units",,,29.492,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2018","2018","PC","Percentage","0","Units",,,29.776,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2019","2019","PC","Percentage","0","Units",,,29.452,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2020","2020","PC","Percentage","0","Units",,,26.855,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2021","2021","PC","Percentage","0","Units",,,28.395,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","ESP","Spain","2022","2022","PC","Percentage","0","Units",,,29.764,"E","Estimated value"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2015","2015","PC","Percentage","0","Units",,,25.303,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2016","2016","PC","Percentage","0","Units",,,25.353,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2017","2017","PC","Percentage","0","Units",,,26.427,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2018","2018","PC","Percentage","0","Units",,,26.325,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2019","2019","PC","Percentage","0","Units",,,25.555,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2020","2020","PC","Percentage","0","Units",,,22.897,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2021","2021","PC","Percentage","0","Units",,,23.76,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","EST","Estonia","2022","2022","PC","Percentage","0","Units",,,24.06,"P","Provisional value"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2015","2015","PC","Percentage","0","Units",,,15.814,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2016","2016","PC","Percentage","0","Units",,,15.647,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2017","2017","PC","Percentage","0","Units",,,15.614,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2018","2018","PC","Percentage","0","Units",,,15.884,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2019","2019","PC","Percentage","0","Units",,,16.024,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2020","2020","PC","Percentage","0","Units",,,14.902,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2021","2021","PC","Percentage","0","Units",,,14.548,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","DEU","Germany","2022","2022","PC","Percentage","0","Units",,,13.498,"P","Provisional value"
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2015","2015","PC","Percentage","0","Units",,,24.043,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2016","2016","PC","Percentage","0","Units",,,24.078,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2017","2017","PC","Percentage","0","Units",,,24.186,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2018","2018","PC","Percentage","0","Units",,,24.099,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2019","2019","PC","Percentage","0","Units",,,23.51,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2020","2020","PC","Percentage","0","Units",,,25.477,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","CHE","Switzerland","2021","2021","PC","Percentage","0","Units",,,26.035,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2015","2015","PC","Percentage","0","Units",,,4.406,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2016","2016","PC","Percentage","0","Units",,,3.738,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2017","2017","PC","Percentage","0","Units",,,3.568,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2018","2018","PC","Percentage","0","Units",,,3.343,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2019","2019","PC","Percentage","0","Units",,,3.16,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2020","2020","PC","Percentage","0","Units",,,5.103,,
"HF11","Government schemes","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","COL","Colombia","2021","2021","PC","Percentage","0","Units",,,10.377,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","AUT","Austria","2015","2015","PC","Percentage","0","Units",,,25.942,"D","Difference in methodology"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","AUT","Austria","2016","2016","PC","Percentage","0","Units",,,26.039,"D","Difference in methodology"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","AUT","Austria","2017","2017","PC","Percentage","0","Units",,,25.981,"D","Difference in methodology"
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","AUT","Austria","2018","2018","PC","Percentage","0","Units",,,25.331,,
"HF2HF3","Voluntary schemes/household out-of-pocket payments","HCTOT","Current expenditure on health (all functions)","HPTOT","All providers","PARCUR","Share of current expenditure on health","AUT","Austria","2019","2019","PC","Percentage","0","Units",,,24.934,"D","Difference in methodology"
